pdf_path,relative_path,top_category,second_category,bytes,last_write_time,full_pypdf_status,full_pypdf_pages,full_pypdf_error,full_pypdf_elapsed_ms,current_exists,review_status,fitz_ok,fitz_pages,fitz_error,review_note
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_30회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_30회차_필기.pdf,1.민사,보관,186122,2026-02-26T12:34:08,OK,4,,78,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_31회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_31회차_필기.pdf,1.민사,보관,97018,2026-02-26T12:34:08,OK,2,,10001,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_32회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_32회차_필기.pdf,1.민사,보관,135568,2026-02-26T12:34:08,OK,5,,47,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_33회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_33회차_필기.pdf,1.민사,보관,139696,2026-02-26T12:34:08,OK,6,,66,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_34회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_34회차_필기.pdf,1.민사,보관,125813,2026-02-26T12:34:08,OK,3,,55,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_35회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_35회차_필기.pdf,1.민사,보관,110782,2026-02-26T12:34:08,OK,4,,56,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_36회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_36회차_필기.pdf,1.민사,보관,106288,2026-02-26T12:34:08,OK,4,,55,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_37회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_37회차_필기.pdf,1.민사,보관,118382,2026-02-26T12:34:08,OK,3,,52,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_38회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_38회차_필기.pdf,1.민사,보관,139008,2026-02-26T12:34:07,OK,4,,64,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_39회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_39회차_필기.pdf,1.민사,보관,150401,2026-02-26T12:34:08,OK,4,,57,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_3회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_3회차_필기.pdf,1.민사,보관,345583,2026-02-26T12:34:07,OK,6,,69,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_40회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_40회차_필기.pdf,1.민사,보관,169476,2026-02-26T12:34:07,OK,4,,53,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_4회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_4회차_필기.pdf,1.민사,보관,385245,2026-02-26T12:34:07,OK,5,,117,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_5회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_5회차_필기.pdf,1.민사,보관,173413,2026-02-26T12:34:07,OK,6,,65,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_6회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_6회차_필기.pdf,1.민사,보관,224951,2026-02-26T12:34:07,OK,5,,64,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_7회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_7회차_필기.pdf,1.민사,보관,234265,2026-02-26T12:34:07,OK,5,,10870,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_8회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_8회차_필기.pdf,1.민사,보관,263579,2026-02-26T12:34:07,OK,7,,51,True,OK,,,,
H:\내 드라이브\1.민사\보관\윤동환_민법의맥\필기\민법의맥_9회차_필기.pdf,1.민사\보관\윤동환_민법의맥\필기\민법의맥_9회차_필기.pdf,1.민사,보관,312944,2026-02-26T12:34:07,OK,6,,57,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2019_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2019_중간고사_문제.pdf,1.민사,보관,9275195,2025-12-22T03:35:42,OK,23,,139,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2023_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2023_기말고사_문제.pdf,1.민사,보관,12039509,2025-09-09T16:50:10,OK,30,,169,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2023_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2010~2023_중간고사_문제.pdf,1.민사,보관,44518922,2025-09-09T16:52:00,OK,36,,335,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2020_기말고사_해설.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2020_기말고사_해설.pdf,1.민사,보관,113083315,2025-11-11T05:17:46,OK,7,,13585,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2020_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2020_중간고사_문제.pdf,1.민사,보관,2051569,2025-12-22T03:35:42,OK,3,,99,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2020_중간기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2020_중간기말고사_문제.pdf,1.민사,보관,30552484,2021-09-08T02:23:26,OK,6,,218,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2021_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2021_기말고사_문제.pdf,1.민사,보관,1154668,2025-11-11T05:09:04,OK,5,,89,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2021_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2021_중간고사_문제.pdf,1.민사,보관,1618504,2025-12-22T03:35:42,OK,3,,14556,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2022_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2022_중간고사_문제.pdf,1.민사,보관,5804842,2025-12-29T21:14:42,OK,3,,104,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2023_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2023_기말고사_문제.pdf,1.민사,보관,2716439,2026-01-01T21:45:16,OK,5,,79,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2023_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2023_중간고사_문제.pdf,1.민사,보관,7891322,2026-01-01T21:45:16,OK,3,,82,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2025_기말고사_해설.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2025_기말고사_해설.pdf,1.민사,보관,20174077,2026-01-08T06:04:20,OK,7,,152,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_2025_중간고사1등_답안.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_2025_중간고사1등_답안.pdf,1.민사,보관,286805,2026-01-08T04:07:22,OK,6,,235,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_기말_기출모답합본_장서영.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_기말_기출모답합본_장서영.pdf,1.민사,보관,634372,2026-01-08T04:46:02,OK,41,,127,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민2_전경운_변시변모3개년_중간기말통합본.pdf,1.민사\보관\전경운_민법2\기출\민2_전경운_변시변모3개년_중간기말통합본.pdf,1.민사,보관,6964299,2026-01-08T04:46:02,OK,59,,11239,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2019_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2019_중간고사_문제.pdf,1.민사,보관,9275195,2025-12-22T03:35:42,OK,23,,106,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2023_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2023_기말고사_문제.pdf,1.민사,보관,12039509,2025-09-09T16:50:10,OK,30,,133,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2023_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2010~2023_중간고사_문제.pdf,1.민사,보관,44518922,2025-09-09T16:52:00,OK,36,,277,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_기말고사_해설.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_기말고사_해설.pdf,1.민사,보관,113083315,2025-11-11T05:17:46,OK,7,,9500,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_중간고사_문제.pdf,1.민사,보관,2051569,2025-12-22T03:35:42,OK,3,,59,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_중간기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2020_중간기말고사_문제.pdf,1.민사,보관,30552484,2021-09-08T02:23:26,OK,6,,169,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2021_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2021_기말고사_문제.pdf,1.민사,보관,1154668,2025-11-11T05:09:04,OK,5,,53,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2021_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2021_중간고사_문제.pdf,1.민사,보관,1618504,2025-12-22T03:35:42,OK,3,,56,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2022_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2022_중간고사_문제.pdf,1.민사,보관,5804842,2025-12-29T21:14:42,OK,3,,60,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2023_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2023_기말고사_문제.pdf,1.민사,보관,2716439,2026-01-01T21:45:16,OK,5,,68,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2023_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2023_중간고사_문제.pdf,1.민사,보관,7891322,2026-01-01T21:45:16,OK,3,,72,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_기말고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_기말고사_문제.pdf,1.민사,보관,2144513,2026-02-03T02:01:20,OK,4,,201,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_기말고사_해설.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_기말고사_해설.pdf,1.민사,보관,20174077,2026-01-08T06:04:20,OK,7,,120,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사1등_답안.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사1등_답안.pdf,1.민사,보관,286805,2026-01-08T04:07:22,OK,6,,64,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사_문제.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사_문제.pdf,1.민사,보관,7325854,2026-02-03T02:01:20,OK,4,,8009,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사_해설.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_2025_중간고사_해설.pdf,1.민사,보관,3839249,2026-02-03T02:49:06,OK,6,,58,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_기말_기출모답합본_장서영.pdf,1.민사\보관\전경운_민법2\기출\민법의_기초이론_2_전경운_기말_기출모답합본_장서영.pdf,1.민사,보관,634372,2026-01-08T04:46:02,OK,41,,54,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법2\정리\민법의_기초이론_2_전경운_변시변모3개년_중간기말통합본_22-24.pdf,1.민사\보관\전경운_민법2\정리\민법의_기초이론_2_전경운_변시변모3개년_중간기말통합본_22-24.pdf,1.민사,보관,6964299,2026-01-08T04:46:02,OK,59,,106,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법3\기타\민법의_기초이론_3_전경운_교재.pdf,1.민사\보관\전경운_민법3\기타\민법의_기초이론_3_전경운_교재.pdf,1.민사,보관,72317489,2026-01-08T04:10:36,OK,150,,417,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법3\내신\2025_민3_정리_요약기말_FN.pdf,1.민사\보관\전경운_민법3\내신\2025_민3_정리_요약기말_FN.pdf,1.민사,보관,243538,2025-05-31T15:04:50,OK,16,,12207,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법3\내신\2025_민3_정리_요약중간.pdf,1.민사\보관\전경운_민법3\내신\2025_민3_정리_요약중간.pdf,1.민사,보관,181975,2025-04-16T12:35:40,OK,10,,40,True,OK,,,,
H:\내 드라이브\1.민사\보관\전경운_민법3\정리\민3_강의계획서.pdf,1.민사\보관\전경운_민법3\정리\민3_강의계획서.pdf,1.민사,보관,319350,2026-03-06T18:24:49,OK,7,,46,True,OK,,,,
H:\내 드라이브\1.민사\보관\참고\교재\참고_민법의해석.pdf,1.민사\보관\참고\교재\참고_민법의해석.pdf,1.민사,보관,26357350,2026-03-09T21:32:42,OK,479,,223,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\강의자료\선택형\친족상속법_박설아_2025_중간고사_선택형_문제.pdf,1.민사\보관\채담_박설아\강의자료\선택형\친족상속법_박설아_2025_중간고사_선택형_문제.pdf,1.민사,보관,4406180,2026-02-23T22:46:36,OK,11,,60,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\강의자료\선택형\친족상속법_박설아_2025_중간고사_선택형_정답.pdf,1.민사\보관\채담_박설아\강의자료\선택형\친족상속법_박설아_2025_중간고사_선택형_정답.pdf,1.민사,보관,12830,2026-02-23T22:46:36,OK,1,,53,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\민2_박설아_2024_기말고사_문제.pdf,1.민사\보관\채담_박설아\기출\민2_박설아_2024_기말고사_문제.pdf,1.민사,보관,3523338,2026-01-04T21:22:14,OK,6,,247,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\민2_박설아_2024_중간고사_문제.pdf,1.민사\보관\채담_박설아\기출\민2_박설아_2024_중간고사_문제.pdf,1.민사,보관,3807134,2026-01-04T21:22:14,OK,5,,49,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\민법의_기초이론_2_박설아_2024_기말고사_문제.pdf,1.민사\보관\채담_박설아\기출\민법의_기초이론_2_박설아_2024_기말고사_문제.pdf,1.민사,보관,3523338,2026-01-04T21:22:14,OK,6,,6418,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\민법의_기초이론_2_박설아_2024_중간고사_문제.pdf,1.민사\보관\채담_박설아\기출\민법의_기초이론_2_박설아_2024_중간고사_문제.pdf,1.민사,보관,3807134,2026-01-04T21:22:14,OK,5,,55,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\채담_박설아_2024_기말고사_문제.pdf,1.민사\보관\채담_박설아\기출\채담_박설아_2024_기말고사_문제.pdf,1.민사,보관,1369451,2026-01-01T23:05:24,OK,5,,57,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\기출\친상_박설아_2024_중간고사_문제.pdf,1.민사\보관\채담_박설아\기출\친상_박설아_2024_중간고사_문제.pdf,1.민사,보관,47830284,2026-01-01T23:05:24,OK,12,,210,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\정리\채권담보법_박설아_2025_기말고사_문제답안_정리_나일선.pdf,1.민사\보관\채담_박설아\정리\채권담보법_박설아_2025_기말고사_문제답안_정리_나일선.pdf,1.민사,보관,2950518,2026-02-24T19:45:58,OK,55,,66,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\정리\채권담보법_박설아_2025_중간고사_문제답안_정리_나일선.pdf,1.민사\보관\채담_박설아\정리\채권담보법_박설아_2025_중간고사_문제답안_정리_나일선.pdf,1.민사,보관,2824916,2026-02-24T19:45:58,OK,41,,43,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\채권담보법_박설아_2024_기말고사_문제.pdf,1.민사\보관\채담_박설아\채권담보법_박설아_2024_기말고사_문제.pdf,1.민사,보관,1369451,2026-01-01T23:05:24,OK,5,,58,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\친족상속법_박설아_2024_중간고사_문제.pdf,1.민사\보관\채담_박설아\친족상속법_박설아_2024_중간고사_문제.pdf,1.민사,보관,47830284,2026-01-01T23:05:24,OK,12,,223,True,OK,,,,
H:\내 드라이브\1.민사\보관\채담_박설아\친족상속법_박설아_2025_기말고사_문제.pdf,1.민사\보관\채담_박설아\친족상속법_박설아_2025_기말고사_문제.pdf,1.민사,보관,1419558,2026-02-23T22:56:42,OK,6,,51,True,OK,,,,
H:\내 드라이브\1.민사\보관\최광준_민법1\기출\민1_최광준_2012_기말고사_문제.pdf,1.민사\보관\최광준_민법1\기출\민1_최광준_2012_기말고사_문제.pdf,1.민사,보관,566774,2025-12-22T03:35:46,OK,2,,67,True,OK,,,,
